epoch,accuracy,loss,val_accuracy,val_loss
0,0.0426444448530674,4.520757675170898,0.05939999967813492,4.223465442657471
1,0.06111111119389534,4.180480003356934,0.06300000101327896,4.171136856079102
2,0.06759999692440033,4.1460347175598145,0.07180000096559525,4.157896995544434
3,0.07108888775110245,4.130999565124512,0.06419999897480011,4.1359429359436035
4,0.07288888841867447,4.1184000968933105,0.07559999823570251,4.127964496612549
5,0.07437777519226074,4.110570907592773,0.0681999996304512,4.145053386688232
6,0.07688888907432556,4.094990253448486,0.0714000016450882,4.139101505279541
7,0.07628888636827469,4.08985710144043,0.08100000023841858,4.082606792449951
8,0.07844444364309311,4.087954998016357,0.0697999969124794,4.116396427154541
9,0.0804888904094696,4.075137138366699,0.08079999685287476,4.08731746673584
10,0.08033332973718643,4.072903156280518,0.07119999825954437,4.103427410125732
11,0.08037777990102768,4.0652079582214355,0.08540000021457672,4.068255424499512
12,0.08148889243602753,4.0632243156433105,0.07519999891519547,4.085464954376221
13,0.08255555480718613,4.05453634262085,0.07339999824762344,4.076496601104736
14,0.08068888634443283,4.057173252105713,0.06700000166893005,4.170357704162598
15,0.08095555752515793,4.052192687988281,0.07980000227689743,4.091736793518066
16,0.0830666646361351,4.044414520263672,0.07039999961853027,4.125460624694824
17,0.0828000009059906,4.045627593994141,0.06560000032186508,4.107213973999023
18,0.08444444090127945,4.047000885009766,0.08619999885559082,4.040325164794922
19,0.08291111141443253,4.039783477783203,0.08100000023841858,4.078178882598877
20,0.08535555750131607,4.035066604614258,0.08579999953508377,4.042346477508545
21,0.08320000022649765,4.036923408508301,0.07859999686479568,4.068807125091553
22,0.08451110869646072,4.036168575286865,0.07940000295639038,4.068902015686035
23,0.08275555819272995,4.045189380645752,0.07959999889135361,4.069699764251709
24,0.08268889039754868,4.033904552459717,0.07599999755620956,4.1178412437438965
25,0.08420000225305557,4.034425735473633,0.0706000030040741,4.0966925621032715
26,0.08588889241218567,4.031958103179932,0.08259999752044678,4.0426177978515625
27,0.08442222326993942,4.033440113067627,0.08079999685287476,4.060113430023193
28,0.08575555682182312,4.0301127433776855,0.08640000224113464,4.037017345428467
29,0.0857333317399025,4.029956817626953,0.08100000023841858,4.061163425445557
30,0.0852888897061348,4.032044887542725,0.0729999989271164,4.065633296966553
31,0.08506666868925095,4.030016899108887,0.08959999680519104,4.038017749786377
32,0.08506666868925095,4.031282424926758,0.08799999952316284,4.033097267150879
33,0.08453333377838135,4.031308650970459,0.07760000228881836,4.08458137512207
34,0.08682221919298172,4.026487827301025,0.08320000022649765,4.042927265167236
35,0.08568888902664185,4.028232574462891,0.08640000224113464,4.046018123626709
36,0.08666666597127914,4.025856018066406,0.06880000233650208,4.089572906494141
37,0.08548888564109802,4.027303695678711,0.0722000002861023,4.094460964202881
38,0.0847555547952652,4.026081085205078,0.08160000294446945,4.054870128631592
39,0.08495555818080902,4.024571895599365,0.0812000036239624,4.076179504394531
40,0.0850222185254097,4.027405738830566,0.08219999819993973,4.066858768463135
41,0.08540000021457672,4.028663635253906,0.0681999996304512,4.138514518737793
42,0.08515555411577225,4.026113033294678,0.08240000158548355,4.11638069152832
43,0.08602222055196762,4.02483606338501,0.08380000293254852,4.038267135620117
44,0.08508888632059097,4.023930072784424,0.07900000363588333,4.060735702514648
45,0.08577777445316315,4.025288105010986,0.06939999759197235,4.134222030639648
46,0.08651111274957657,4.028873443603516,0.08259999752044678,4.044508457183838
47,0.08611111342906952,4.022833347320557,0.0681999996304512,4.179181098937988
48,0.08611111342906952,4.023065567016602,0.07699999958276749,4.040741920471191
49,0.08651111274957657,4.027133941650391,0.08460000157356262,4.040618896484375
50,0.08613333106040955,4.020659446716309,0.08860000222921371,4.026249885559082
51,0.08482222259044647,4.026559829711914,0.08139999955892563,4.038695812225342
52,0.08717777580022812,4.021700382232666,0.08640000224113464,4.021785736083984
53,0.0872444435954094,4.025559425354004,0.08560000360012054,4.044126510620117
54,0.08524444699287415,4.0291337966918945,0.0828000009059906,4.0391130447387695
55,0.08646667003631592,4.018040657043457,0.07660000026226044,4.080684185028076
56,0.08508888632059097,4.025651931762695,0.07880000025033951,4.091308116912842
57,0.08851110935211182,4.0196685791015625,0.08060000091791153,4.069289684295654
58,0.08862221986055374,4.019013404846191,0.08500000089406967,4.022192478179932
59,0.0857333317399025,4.0237250328063965,0.0812000036239624,4.0336012840271
60,0.08773333579301834,4.021717548370361,0.07479999959468842,4.137874126434326
61,0.08751111477613449,4.019033908843994,0.07519999891519547,4.056301593780518
62,0.08691111207008362,4.021720886230469,0.06520000100135803,4.133956432342529
63,0.08795555680990219,4.019644260406494,0.07500000298023224,4.095261573791504
64,0.0872444435954094,4.021114349365234,0.07280000299215317,4.096218585968018
65,0.08708889037370682,4.016497611999512,0.061000000685453415,4.192610740661621
66,0.08575555682182312,4.024237632751465,0.07440000027418137,4.103626728057861
67,0.0865333303809166,4.0189104080200195,0.07760000228881836,4.0584492683410645
68,0.08771111071109772,4.018953323364258,0.07880000025033951,4.066640853881836
69,0.08702222257852554,4.020359516143799,0.0851999968290329,4.0252156257629395
70,0.08777777850627899,4.017042636871338,0.08139999955892563,4.0320563316345215
71,0.08684444427490234,4.019941806793213,0.08139999955892563,4.036540508270264
72,0.08726666867733002,4.025422096252441,0.07900000363588333,4.075189590454102
73,0.0866222232580185,4.021528244018555,0.08619999885559082,4.0496506690979
74,0.08664444088935852,4.022299766540527,0.07599999755620956,4.115922451019287
75,0.0858222246170044,4.019976615905762,0.07660000026226044,4.085200309753418
76,0.08702222257852554,4.018035888671875,0.06939999759197235,4.087161064147949
77,0.08722221851348877,4.016765117645264,0.07180000096559525,4.177545547485352
78,0.08731111139059067,4.0235915184021,0.08320000022649765,4.073944568634033
79,0.08860000222921371,4.0154709815979,0.07580000162124634,4.057584285736084
80,0.08606666326522827,4.021032333374023,0.07699999958276749,4.077309608459473
81,0.0848444476723671,4.021315097808838,0.08760000020265579,4.034348011016846
82,0.08633333444595337,4.017908096313477,0.08540000021457672,4.029537677764893
