epoch,accuracy,loss,val_accuracy,val_loss
0,0.050244443118572235,4.480612277984619,0.07180000096559525,4.149885177612305
1,0.0803111121058464,4.105762004852295,0.07880000025033951,4.14311408996582
2,0.09442222118377686,4.048135280609131,0.0966000035405159,4.040385723114014
3,0.10375555604696274,4.0063700675964355,0.09920000284910202,4.015100955963135
4,0.10822222381830215,3.98009991645813,0.11299999803304672,3.9773473739624023
5,0.11024444550275803,3.9646108150482178,0.09719999879598618,4.033793926239014
6,0.111644446849823,3.9576849937438965,0.10499999672174454,3.9736809730529785
7,0.1119111105799675,3.943688154220581,0.10260000079870224,3.9769937992095947
8,0.11364444345235825,3.935758352279663,0.10199999809265137,3.993197202682495
9,0.11322221904993057,3.9376344680786133,0.09740000218153,4.024325847625732
10,0.11240000277757645,3.932683229446411,0.0982000008225441,3.990684747695923
11,0.11726666986942291,3.9122509956359863,0.10320000350475311,3.9622695446014404
12,0.11551111191511154,3.914163827896118,0.11259999871253967,3.9944534301757812
13,0.11584444344043732,3.9135031700134277,0.11320000141859055,3.959099292755127
14,0.11693333089351654,3.9027514457702637,0.10740000009536743,4.007712364196777
15,0.11706666648387909,3.9103145599365234,0.11180000007152557,3.9159514904022217
16,0.11699999868869781,3.9080450534820557,0.1234000027179718,3.894425392150879
17,0.11766666918992996,3.8951354026794434,0.11779999732971191,3.89501953125
18,0.11675555258989334,3.897509813308716,0.11100000143051147,3.9455528259277344
19,0.11731111258268356,3.8983027935028076,0.10419999808073044,3.963894844055176
20,0.11971110850572586,3.894263505935669,0.12839999794960022,3.8749401569366455
21,0.11864444613456726,3.8903257846832275,0.11980000138282776,3.900252342224121
22,0.11879999935626984,3.8952555656433105,0.125,3.886399507522583
23,0.11931110918521881,3.8888847827911377,0.12020000070333481,3.8739352226257324
24,0.11813333630561829,3.8851399421691895,0.10740000009536743,3.96811842918396
25,0.11888889223337173,3.888418436050415,0.12080000340938568,3.893366813659668
26,0.11977777630090714,3.882502794265747,0.11640000343322754,3.9019129276275635
27,0.12020000070333481,3.8804774284362793,0.11860000342130661,3.9018304347991943
28,0.12111110985279083,3.8792591094970703,0.10220000147819519,3.968740940093994
29,0.12186666578054428,3.8821330070495605,0.12439999729394913,3.916518449783325
30,0.11935555189847946,3.8875625133514404,0.10339999943971634,3.9662296772003174
31,0.11851111054420471,3.8905997276306152,0.12600000202655792,3.8948915004730225
32,0.11975555866956711,3.8813986778259277,0.11819999665021896,3.8963589668273926
33,0.11895555257797241,3.884260654449463,0.11940000206232071,3.912405014038086
34,0.11917778104543686,3.8795478343963623,0.10379999876022339,3.9748237133026123
35,0.11986666917800903,3.8770248889923096,0.11860000342130661,3.9000351428985596
36,0.11975555866956711,3.8781516551971436,0.12200000137090683,3.898088216781616
37,0.12046666443347931,3.8763368129730225,0.11800000071525574,3.9140801429748535
38,0.12020000070333481,3.8764302730560303,0.1103999987244606,3.941894054412842
39,0.12151110917329788,3.8754844665527344,0.11400000005960464,3.90934681892395
40,0.121799997985363,3.8715691566467285,0.12780000269412994,3.8554859161376953
