epoch,accuracy,loss,val_accuracy,val_loss
0,0.125,5.587786674499512,0.1289999932050705,4.568450927734375
1,0.2139709740877151,3.877612352371216,0.2520000040531158,3.7986397743225098
2,0.2708963751792907,3.611918449401856,0.2991999983787536,3.515346050262451
3,0.3070366680622101,3.447396278381348,0.3235999941825866,3.3142082691192627
4,0.3307370543479919,3.337761163711548,0.3682000041007995,3.103068828582764
5,0.3534137308597564,3.2464215755462646,0.3720000088214874,3.120147466659546
6,0.3685018718242645,3.1648430824279785,0.3846000134944916,3.038007497787476
7,0.3811865746974945,3.0972256660461426,0.4099999964237213,2.965719699859619
8,0.3936710059642792,3.049544095993042,0.4124000072479248,2.9096782207489014
9,0.4042638540267944,2.99391770362854,0.4178000092506408,2.939232349395752
10,0.411718875169754,2.9582386016845703,0.4289999902248382,2.8587350845336914
11,0.4195522665977478,2.9047627449035645,0.4318000078201294,2.832602262496948
12,0.4306792020797729,2.890675544738769,0.4311999976634979,2.886608600616455
13,0.433772474527359,2.8591127395629883,0.4451999962329864,2.805307149887085
14,0.4447436332702636,2.8146371841430664,0.4291999936103821,2.896168708801269
15,0.4485045373439789,2.7968392372131348,0.4688000082969665,2.7387537956237797
16,0.4536674320697784,2.77628755569458,0.4708000123500824,2.712557077407837
17,0.4573393166065216,2.773195505142212,0.4688000082969665,2.7007758617401123
18,0.4612559974193573,2.7344000339508057,0.4555999934673309,2.7638537883758545
19,0.4697347283363342,2.7091312408447266,0.4589999914169311,2.779313087463379
20,0.4696457087993622,2.7016255855560303,0.4814000129699707,2.7379465103149414
21,0.4750756621360779,2.674307346343994,0.4699999988079071,2.731797933578491
22,0.4794374108314514,2.652081251144409,0.4573999941349029,2.705819606781006
23,0.4791703820228576,2.656771183013916,0.4763999879360199,2.684442043304444
24,0.4870705008506775,2.622766256332397,0.4769999980926513,2.689495086669922
25,0.4888063073158264,2.618715047836304,0.4932000041007995,2.622483730316162
26,0.4906978905200958,2.589428663253784,0.4763999879360199,2.7226877212524414
27,0.49112069606781,2.598665952682495,0.4867999851703644,2.625407695770264
28,0.4968622028827667,2.5717556476593018,0.5019999742507935,2.610011339187622
29,0.498976320028305,2.572314739227295,0.498199999332428,2.5782103538513184
30,0.5024924278259277,2.5539348125457764,0.498199999332428,2.59287691116333
31,0.5058082342147827,2.537978410720825,0.4787999987602234,2.643663167953491
32,0.5089238286018372,2.528045892715454,0.5049999952316284,2.534632444381714
33,0.510793149471283,2.519287586212158,0.5131999850273132,2.534759283065796
34,0.5104148387908936,2.5042707920074463,0.4972000122070312,2.568009376525879
35,0.5139976739883423,2.4961013793945312,0.5045999884605408,2.5705273151397705
36,0.5167794227600098,2.482257843017578,0.4972000122070312,2.630277633666992
37,0.5160672664642334,2.509507656097412,0.510200023651123,2.551604986190796
38,0.5166013836860657,2.4801692962646484,0.5026000142097473,2.573974132537842
39,0.5198059678077698,2.471887588500977,0.4833999872207641,2.6942758560180664
40,0.5225654244422913,2.4529459476470947,0.4593999981880188,3.058414936065674
41,0.524256706237793,2.4588310718536377,0.5130000114440918,2.547563076019287
42,0.526660144329071,2.446739673614502,0.515999972820282,2.463883876800537
43,0.5325351357460022,2.421639204025269,0.5163999795913696,2.487746238708496
44,0.5295531153678894,2.430229663848877,0.5357999801635742,2.472316265106201
45,0.5338703989982605,2.4145989418029785,0.5239999890327454,2.528735637664795
46,0.5328244566917419,2.416128158569336,0.5094000101089478,2.5435240268707275
47,0.5342041850090027,2.391568422317505,0.5070000290870667,2.5719921588897705
48,0.5326909422874451,2.395442008972168,0.5188000202178955,2.4898037910461426
49,0.5340039134025574,2.3845343589782715,0.5148000121116638,2.526789903640747
50,0.5378316044807434,2.38444185256958,0.54339998960495,2.459327459335327
51,0.5415257215499878,2.3808488845825195,0.5210000276565552,2.4959211349487305
52,0.5424826145172119,2.3651442527771,0.4954000115394592,2.703910112380981
53,0.5406800508499146,2.384366989135742,0.5302000045776367,2.4651341438293457
54,0.5468888878822327,2.359764814376831,0.5242000222206116,2.528202772140503
55,0.5447747707366943,2.351157188415528,0.5174000263214111,2.5665700435638428
56,0.5454646348953247,2.344977855682373,0.5217999815940857,2.50372314453125
57,0.5445967316627502,2.347578763961792,0.5383999943733215,2.416310787200928
58,0.5433950424194336,2.3461356163024902,0.5311999917030334,2.4315223693847656
59,0.5473117232322693,2.342665433883667,0.5404000282287598,2.4154202938079834
60,0.5507833361625671,2.3161416053771973,0.5130000114440918,2.5689945220947266
61,0.5495816469192505,2.3414061069488525,0.5446000099182129,2.4044017791748047
62,0.5508500933647156,2.3204939365386963,0.5285999774932861,2.521604061126709
63,0.5546554923057556,2.3262176513671875,0.5397999882698059,2.471281051635742
64,0.5544774532318115,2.313199520111084,0.5315999984741211,2.510404586791992
65,0.5566806197166443,2.31632399559021,0.5317999720573425,2.489912748336792
66,0.5557904839515686,2.296691656112671,0.5275999903678894,2.4957809448242188
67,0.561710000038147,2.275084972381592,0.534600019454956,2.450089693069458
68,0.5570811629295349,2.298232316970825,0.5275999903678894,2.475097179412842
69,0.5591952800750732,2.278749942779541,0.5357999801635742,2.487947940826416
70,0.5615987181663513,2.278461217880249,0.5443999767303467,2.425970554351806
71,0.5582161545753479,2.27579116821289,0.5090000033378601,2.532335042953491
72,0.5607753396034241,2.270200490951538,0.5374000072479248,2.409329652786255
73,0.5632454752922058,2.2654476165771484,0.5288000106811523,2.432708740234375
74,0.5647810101509094,2.2665164470672607,0.5450000166893005,2.4177615642547607
75,0.5643359422683716,2.2646255493164062,0.517799973487854,2.4791204929351807
76,0.5683416128158569,2.2477896213531494,0.5583999752998352,2.365597724914551
77,0.5673624873161316,2.243508100509644,0.5361999869346619,2.4192986488342285
78,0.5699216723442078,2.246108293533325,0.520799994468689,2.5000927448272705
79,0.5676517486572266,2.2426061630249023,0.5447999835014343,2.4279093742370605
80,0.5730372071266174,2.231242179870605,0.5523999929428101,2.372469663619995
81,0.5711456537246704,2.251291275024414,0.527999997138977,2.5101916790008545
82,0.5708563327789307,2.2309350967407227,0.5483999848365784,2.348618030548096
83,0.5738161206245422,2.227710723876953,0.5478000044822693,2.3970158100128174
84,0.5720803141593933,2.2304015159606934,0.5450000166893005,2.3957855701446533
85,0.5741721391677856,2.215944528579712,0.5281999707221985,2.494246006011963
86,0.5751290917396545,2.2332968711853027,0.5371999740600586,2.396026849746704
87,0.5769761204719543,2.2132768630981445,0.5478000044822693,2.395873785018921
88,0.5768426060676575,2.20998764038086,0.5509999990463257,2.421494483947754
89,0.5760414600372314,2.223527193069458,0.5515999794006348,2.4465670585632324
90,0.5772654414176941,2.1974802017211914,0.5332000255584717,2.419301748275757
91,0.5753293633460999,2.2114686965942383,0.5224000215530396,2.537736654281616
92,0.578511655330658,2.2090790271759038,0.5314000248908997,2.472766160964966
93,0.5779330730438232,2.200345993041992,0.5559999942779541,2.3484787940979004
94,0.582828938961029,2.187683343887329,0.5511999726295471,2.4026827812194824
95,0.5802919864654541,2.197878360748291,0.5475999712944031,2.383953332901001
96,0.5779107809066772,2.1972744464874268,0.52920001745224,2.49670672416687
97,0.5790234804153442,2.174795866012573,0.532800018787384,2.4241297245025635
98,0.5809373259544373,2.179505586624145,0.5472000241279602,2.3938534259796143
99,0.5828734040260315,2.1772353649139404,0.5627999901771545,2.33786416053772
100,0.5815827250480652,2.1807878017425537,0.5267999768257141,2.536897659301758
101,0.5837190747261047,2.1786913871765137,0.5419999957084656,2.456382274627685
102,0.5832962393760681,2.180428266525269,0.5260000228881836,2.512789011001587
103,0.5888152122497559,2.165482997894287,0.5393999814987183,2.412186622619629
104,0.5818497538566589,2.170043468475342,0.5401999950408936,2.41896390914917
105,0.5872129201889038,2.167142868041992,0.5475999712944031,2.399549722671509
106,0.5846537351608276,2.177370071411133,0.5482000112533569,2.4390785694122314
107,0.5866565704345703,2.153846025466919,0.5515999794006348,2.360317707061768
108,0.587546706199646,2.145349740982056,0.5419999957084656,2.438131093978882
109,0.587880551815033,2.150162935256958,0.5418000221252441,2.4575681686401367
110,0.5874577164649963,2.166786432266236,0.545799970626831,2.376824378967285
111,0.5903062224388123,2.1501777172088623,0.5350000262260437,2.444955825805664
112,0.5927096605300903,2.1273043155670166,0.5465999841690063,2.4060072898864746
113,0.5938000679016113,2.1333398818969727,0.504800021648407,2.5923869609832764
114,0.5886371731758118,2.1546523571014404,0.5491999983787537,2.399991512298584
115,0.589794397354126,2.1452789306640625,0.5493999719619751,2.4072046279907227
116,0.5924425721168518,2.130820274353028,0.5522000193595886,2.350061416625977
117,0.5939335823059082,2.1249945163726807,0.5275999903678894,2.467449188232422
118,0.5927096605300903,2.132197141647339,0.5508000254631042,2.3375821113586426
119,0.5923535823822021,2.137135505676269,0.553600013256073,2.3587303161621094
120,0.5915079116821289,2.1353507041931152,0.5537999868392944,2.446441411972046
121,0.5951797962188721,2.1116418838500977,0.5422000288963318,2.455944538116455
122,0.595313310623169,2.1140952110290527,0.5555999875068665,2.471400022506714
123,0.5967820882797241,2.115830183029175,0.5152000188827515,2.569380521774292
124,0.5942896604537964,2.12453031539917,0.5551999807357788,2.3501133918762207
125,0.5955803990364075,2.111323595046997,0.5397999882698059,2.416399478912353
126,0.5959141850471497,2.1160106658935547,0.5388000011444092,2.4278786182403564
127,0.5960254669189453,2.105445384979248,0.5573999881744385,2.322783708572388
128,0.5973384380340576,2.106962919235229,0.5580000281333923,2.290489673614502
129,0.6003872156143188,2.09082555770874,0.5442000031471252,2.390556573867798
130,0.5985401272773743,2.1027519702911377,0.532800018787384,2.5896248817443848
131,0.5992745161056519,2.0990867614746094,0.5446000099182129,2.397769927978516
132,0.5980060696601868,2.0883803367614746,0.5440000295639038,2.361833095550537
133,0.5994080305099487,2.100462913513184,0.5612000226974487,2.262430191040039
134,0.5987849235534668,2.092961072921753,0.5450000166893005,2.4114277362823486
135,0.5946012139320374,2.111063241958618,0.5396000146865845,2.413844108581543
136,0.6017669439315796,2.0799593925476074,0.5532000064849854,2.415435314178467
137,0.601855993270874,2.0729851722717285,0.5267999768257141,2.6611790657043457
138,0.5990742444992065,2.0984199047088623,0.5422000288963318,2.4084434509277344
