epoch,accuracy,loss,val_accuracy,val_loss
0,0.05331110954284668,5.331645965576172,0.07460000365972519,4.19059419631958
1,0.08237777650356293,4.122572898864746,0.0828000009059906,4.18715763092041
2,0.10088888555765152,4.007717132568359,0.11739999800920486,3.927844524383545
3,0.12022222578525543,3.9231815338134766,0.11140000075101852,3.9533135890960693
4,0.1299777776002884,3.86645770072937,0.13019999861717224,3.865022659301758
5,0.13857777416706085,3.824178457260132,0.133200004696846,3.861398935317993
6,0.14344444870948792,3.7968146800994873,0.14659999310970306,3.7996885776519775
7,0.1485111117362976,3.770381212234497,0.12460000067949295,3.899803876876831
8,0.1508222222328186,3.7489113807678223,0.14380000531673431,3.8343422412872314
9,0.1544666737318039,3.7406649589538574,0.1454000025987625,3.780515670776367
10,0.15613333880901337,3.724161148071289,0.1446000039577484,3.797853469848633
11,0.15737777948379517,3.713503122329712,0.14480000734329224,3.7846035957336426
12,0.160955548286438,3.69581937789917,0.15800000727176666,3.738142490386963
13,0.16126666963100433,3.6975669860839844,0.14239999651908875,3.8328664302825928
14,0.1640888899564743,3.678292751312256,0.14480000734329224,3.799093246459961
15,0.16893333196640015,3.663325309753418,0.14839999377727509,3.756862163543701
16,0.16502222418785095,3.6664016246795654,0.1632000058889389,3.722944974899292
17,0.16973333060741425,3.661167621612549,0.17059999704360962,3.6938979625701904
18,0.17082221806049347,3.654857635498047,0.14800000190734863,3.7614805698394775
19,0.17011110484600067,3.652028799057007,0.16820000112056732,3.6744203567504883
20,0.17171111702919006,3.646878719329834,0.16760000586509705,3.6886398792266846
21,0.17026667296886444,3.6394762992858887,0.15700000524520874,3.6926751136779785
22,0.17117777466773987,3.6403920650482178,0.17100000381469727,3.661771059036255
23,0.17499999701976776,3.6301679611206055,0.1679999977350235,3.668424129486084
24,0.1751333326101303,3.6354198455810547,0.164000004529953,3.726435899734497
25,0.1738888919353485,3.636789560317993,0.149399995803833,3.8043956756591797
26,0.17335554957389832,3.61843204498291,0.13940000534057617,3.8337481021881104
27,0.1744888871908188,3.617065906524658,0.1712000072002411,3.6436169147491455
28,0.17466667294502258,3.615846633911133,0.15639999508857727,3.7418620586395264
29,0.1765555590391159,3.6131763458251953,0.15479999780654907,3.793705940246582
30,0.17357777059078217,3.618546485900879,0.16040000319480896,3.7236266136169434
31,0.17571111023426056,3.6128854751586914,0.1695999950170517,3.645829677581787
32,0.17739999294281006,3.6072323322296143,0.16120000183582306,3.698575735092163
33,0.17937777936458588,3.5984439849853516,0.1589999943971634,3.7574374675750732
34,0.1788666695356369,3.6063504219055176,0.1624000072479248,3.728520393371582
35,0.18031111359596252,3.598104476928711,0.1624000072479248,3.7062206268310547
36,0.17755556106567383,3.598975658416748,0.15760000050067902,3.7576160430908203
37,0.17875555157661438,3.5927629470825195,0.1703999936580658,3.6822891235351562
38,0.1775333285331726,3.5938010215759277,0.1615999937057495,3.762913703918457
39,0.1784222275018692,3.5930681228637695,0.1770000010728836,3.636159658432007
40,0.1799333393573761,3.5955405235290527,0.16779999434947968,3.7369778156280518
41,0.17820000648498535,3.5928139686584473,0.17239999771118164,3.6807117462158203
42,0.18024444580078125,3.58988094329834,0.1850000023841858,3.6294305324554443
43,0.18264444172382355,3.5829458236694336,0.12139999866485596,3.9446756839752197
44,0.18142221868038177,3.586979627609253,0.1526000052690506,3.7576510906219482
45,0.18199999630451202,3.5760514736175537,0.16740000247955322,3.6784684658050537
46,0.18053333461284637,3.584970474243164,0.18219999969005585,3.6223671436309814
47,0.18168888986110687,3.587444543838501,0.1348000019788742,3.8619368076324463
48,0.18031111359596252,3.5803709030151367,0.17880000174045563,3.620432138442993
49,0.1839333325624466,3.582763910293579,0.16619999706745148,3.7116241455078125
50,0.1822444498538971,3.583129405975342,0.17880000174045563,3.6224918365478516
51,0.18124444782733917,3.5785815715789795,0.17100000381469727,3.6701953411102295
52,0.18253333866596222,3.5738420486450195,0.16779999434947968,3.671809434890747
53,0.1820666640996933,3.5851333141326904,0.17679999768733978,3.6649889945983887
54,0.18262222409248352,3.579878091812134,0.17159999907016754,3.6500754356384277
55,0.18246667087078094,3.5794975757598877,0.1777999997138977,3.647480010986328
56,0.18106666207313538,3.5724503993988037,0.17399999499320984,3.645014762878418
57,0.18008889257907867,3.5860705375671387,0.1379999965429306,3.8830602169036865
58,0.18255555629730225,3.5779576301574707,0.18359999358654022,3.6220550537109375
59,0.18060000240802765,3.5792627334594727,0.17560000717639923,3.6556448936462402
60,0.18004444241523743,3.5773582458496094,0.15760000050067902,3.7924561500549316
61,0.18371111154556274,3.5682308673858643,0.1607999950647354,3.722583532333374
62,0.18193332850933075,3.5697519779205322,0.16840000450611115,3.6926207542419434
63,0.18231111764907837,3.579035758972168,0.16200000047683716,3.731438636779785
64,0.182511106133461,3.574296474456787,0.16539999842643738,3.6981101036071777
65,0.18279999494552612,3.568981647491455,0.17419999837875366,3.6503512859344482
66,0.18575555086135864,3.564232587814331,0.18299999833106995,3.6373469829559326
67,0.1846444457769394,3.5716638565063477,0.17579999566078186,3.6764979362487793
68,0.1861555576324463,3.559921979904175,0.1428000032901764,3.7739522457122803
69,0.18217778205871582,3.572246551513672,0.15520000457763672,3.758129358291626
70,0.18315555155277252,3.56426739692688,0.1664000004529953,3.7201316356658936
71,0.18146666884422302,3.561692714691162,0.17020000517368317,3.687321901321411
72,0.18433333933353424,3.5585336685180664,0.1687999963760376,3.6931874752044678
73,0.18279999494552612,3.5735278129577637,0.1444000005722046,3.8047757148742676
74,0.18477778136730194,3.559203863143921,0.1550000011920929,3.771648406982422
75,0.18475554883480072,3.5603771209716797,0.1899999976158142,3.6181445121765137
76,0.18457777798175812,3.557769536972046,0.1648000031709671,3.6812565326690674
77,0.18371111154556274,3.560053586959839,0.17880000174045563,3.624690294265747
78,0.1858000010251999,3.554737091064453,0.17679999768733978,3.6435108184814453
79,0.184822216629982,3.5509097576141357,0.16380000114440918,3.733180522918701
80,0.18673333525657654,3.5541603565216064,0.17299999296665192,3.668853998184204
81,0.18551111221313477,3.5570623874664307,0.16220000386238098,3.7330336570739746
