epoch,accuracy,loss,val_accuracy,val_loss
0,0.05097777768969536,5.503969192504883,0.05180000141263008,4.297585487365723
1,0.0832444429397583,4.122115135192871,0.09880000352859497,4.040606498718262
2,0.10568889230489731,3.9917166233062744,0.11680000275373459,3.9389519691467285
3,0.11959999799728394,3.9131226539611816,0.1103999987244606,3.9784722328186035
4,0.1288222223520279,3.8630521297454834,0.12700000405311584,3.870823860168457
5,0.13566666841506958,3.8175477981567383,0.13099999725818634,3.8511109352111816
6,0.14239999651908875,3.787201404571533,0.13220000267028809,3.84745192527771
7,0.14388889074325562,3.763796091079712,0.1404000073671341,3.8057737350463867
8,0.15024444460868835,3.750126838684082,0.1501999944448471,3.7992918491363525
9,0.15077777206897736,3.739851474761963,0.16619999706745148,3.721952438354492
10,0.15511110424995422,3.716921091079712,0.14839999377727509,3.7436113357543945
11,0.15431110560894012,3.7092208862304688,0.15520000457763672,3.7230441570281982
12,0.15479999780654907,3.7047486305236816,0.15780000388622284,3.753814458847046
13,0.1580222249031067,3.6886558532714844,0.1485999971628189,3.753664016723633
14,0.15922221541404724,3.6831841468811035,0.1485999971628189,3.7678823471069336
15,0.16128888726234436,3.6822943687438965,0.15639999508857727,3.76529598236084
16,0.1582222282886505,3.672776699066162,0.15760000050067902,3.7127785682678223
17,0.16048888862133026,3.6718242168426514,0.1565999984741211,3.7046241760253906
18,0.16064444184303284,3.6708781719207764,0.1599999964237213,3.7033135890960693
19,0.16068889200687408,3.6602604389190674,0.14920000731945038,3.7758913040161133
20,0.1640888899564743,3.6564111709594727,0.14219999313354492,3.80078125
21,0.16335555911064148,3.6632912158966064,0.16099999845027924,3.693934440612793
22,0.16075555980205536,3.657000780105591,0.13199999928474426,3.866467237472534
23,0.1593555510044098,3.658245086669922,0.1581999957561493,3.723327398300171
24,0.16446666419506073,3.6483075618743896,0.1573999971151352,3.7035980224609375
25,0.1613111048936844,3.6525957584381104,0.16220000386238098,3.678494930267334
26,0.16171111166477203,3.649533271789551,0.1485999971628189,3.7653801441192627
